date,prec,tmin,tmean,tmax,qt
1982-01-01,4.71,25.2,25.7,26.2,6.788
1982-01-02,18.8,24.5,25,25.5,6.898
1982-01-03,26.35,24,24.5,25,6.669
1982-01-04,18.22,25.9,26.4,26.9,6.822
1982-01-05,6.61,24.9,25.4,25.9,6.822
1982-01-06,7.45,24.5,25,25.5,6.507
1982-01-07,7.81,25.35,25.85,26.35,6.389
1982-01-08,5.79,24.7,25.2,25.7,6.49
1982-01-09,11.01,25.5,26,26.5,6.117
1982-01-10,9.53,25.45,25.95,26.45,5.811
1982-01-11,12.53,26.4,26.9,27.4,5.819
1982-01-12,19.77,24.75,25.25,25.75,5.802
1982-01-13,41.61,24.45,24.95,25.45,8.317
1982-01-14,49.11,21.75,22.25,22.75,16.702
1982-01-15,38.77,22.3,22.8,23.3,17.195
1982-01-16,13.1,21.95,22.45,22.95,21.595
1982-01-17,0.09,21.25,21.75,22.25,14.502
1982-01-18,1.86,23.5,24,24.5,10.9
1982-01-19,2.68,25.05,25.55,26.05,9.209
1982-01-20,0.33,24.95,25.45,25.95,8.529
1982-01-21,0.68,25.75,26.25,26.75,8.13
1982-01-22,0.73,26.15,26.65,27.15,7.68
1982-01-23,2.29,26.35,26.85,27.35,7.629
1982-01-24,0,25.95,26.45,26.95,7.408
1982-01-25,0.34,26.2,26.7,27.2,7.17
1982-01-26,0.21,26,26.5,27,6.966
1982-01-27,4.96,25.1,25.6,26.1,6.873
1982-01-28,13.77,26.4,26.9,27.4,6.711
1982-01-29,3.16,23,23.5,24,6.55
1982-01-30,0.39,25.25,25.75,26.25,6.448
1982-01-31,0,24.65,25.15,25.65,6.338
1982-02-01,0.54,24.65,25.15,25.65,6.151
1982-02-02,0.11,25.55,26.05,26.55,6.108
1982-02-03,0.79,25.85,26.35,26.85,6.006
1982-02-04,2.76,25.65,26.15,26.65,5.811
1982-02-05,3.08,24.8,25.3,25.8,5.658
1982-02-06,0,25.05,25.55,26.05,5.556
1982-02-07,2.21,24.9,25.4,25.9,5.556
1982-02-08,1.44,25.8,26.3,26.8,5.556
1982-02-09,0.08,25.4,25.9,26.4,5.412
1982-02-10,0.44,25.15,25.65,26.15,5.378
1982-02-11,0.75,26.35,26.85,27.35,5.378
1982-02-12,11.85,25.1,25.6,26.1,5.301
1982-02-13,11.43,26.05,26.55,27.05,5.497
1982-02-14,2.22,24.85,25.35,25.85,6.397
1982-02-15,0.67,23.4,23.9,24.4,5.437
1982-02-16,1.28,25.65,26.15,26.65,5.369
1982-02-17,15.8,26,26.5,27,5.08
1982-02-18,0.54,26.15,26.65,27.15,4.919
1982-02-19,0.12,24.9,25.4,25.9,4.842
1982-02-20,1.56,25.4,25.9,26.4,4.723
1982-02-21,10.1,24.65,25.15,25.65,4.672
1982-02-22,8.99,26.4,26.9,27.4,4.672
1982-02-23,22.05,25,25.5,26,4.698
1982-02-24,8.77,26,26.5,27,5.097
1982-02-25,7.19,25.35,25.85,26.35,4.927
1982-02-26,2.61,24.85,25.35,25.85,4.749
1982-02-27,44.05,27.45,27.95,28.45,5.199
1982-02-28,14.34,27.55,28.05,28.55,5.233
1982-03-01,80.58,27.5,28,28.5,6.72
1982-03-02,12.85,24.6,25.1,25.6,16.795
1982-03-03,7.11,23.95,24.45,24.95,9.362
1982-03-04,1.86,24.25,24.75,25.25,6.363
1982-03-05,1.72,26,26.5,27,5.31
1982-03-06,0,25.65,26.15,26.65,5.004
1982-03-07,0,26.4,26.9,27.4,4.672
1982-03-08,0,26.8,27.3,27.8,4.528
1982-03-09,25.19,27.15,27.65,28.15,4.367
1982-03-10,2.4,26.05,26.55,27.05,4.367
1982-03-11,26.42,25.9,26.4,26.9,4.469
1982-03-12,15.43,26,26.5,27,5.038
1982-03-13,2.54,22.65,23.15,23.65,4.868
1982-03-14,0,23.6,24.1,24.6,4.426
1982-03-15,0,25.75,26.25,26.75,4.197
1982-03-16,0.59,26.9,27.4,27.9,4.316
1982-03-17,0.57,27.65,28.15,28.65,4.282
1982-03-18,0,27.65,28.15,28.65,4.239
1982-03-19,0,27.35,27.85,28.35,3.882
1982-03-20,0,26.75,27.25,27.75,3.738
1982-03-21,0.57,28.45,28.95,29.45,3.628
1982-03-22,1.72,28.65,29.15,29.65,6.397
1982-03-23,2,26.75,27.25,27.75,4.638
1982-03-24,0,27.1,27.6,28.1,3.78
1982-03-25,0,26.9,27.4,27.9,3.628
1982-03-26,0,25.35,25.85,26.35,3.296
1982-03-27,3.72,26.3,26.8,27.3,3.33
1982-03-28,6.48,25.95,26.45,26.95,3.356
1982-03-29,3.44,24.1,24.6,25.1,3.424
1982-03-30,1.46,25.05,25.55,26.05,3.449
1982-03-31,0,24.45,24.95,25.45,3.424
1982-04-01,0,24.3,24.8,25.3,2.2
1982-04-02,0.11,25.1,25.6,26.1,2.158
1982-04-03,0.03,26.05,26.55,27.05,2.107
1982-04-04,0,25.55,26.05,26.55,2.107
1982-04-05,0.13,24.9,25.4,25.9,2.107
1982-04-06,2.29,25.85,26.35,26.85,2.107
1982-04-07,4.48,26.25,26.75,27.25,2.107
1982-04-08,2.04,24.5,25,25.5,2.107
1982-04-09,0,26.15,26.65,27.15,2.022
1982-04-10,0.02,26.6,27.1,27.6,2.013
1982-04-11,0,26.35,26.85,27.35,2.013
1982-04-12,0.25,26.3,26.8,27.3,1.988
1982-04-13,8.91,25.85,26.35,26.85,2.039
1982-04-14,1.21,26.05,26.55,27.05,2.328
1982-04-15,2.76,24.1,24.6,25.1,2.047
1982-04-16,0.43,25.8,26.3,26.8,2.039
1982-04-17,0,25.35,25.85,26.35,2.013
1982-04-18,0,25.5,26,26.5,1.962
1982-04-19,0.29,25.5,26,26.5,1.911
1982-04-20,0.31,25.55,26.05,26.55,1.903
1982-04-21,2.15,25.7,26.2,26.7,1.852
1982-04-22,11.48,25.65,26.15,26.65,1.827
1982-04-23,6.84,25.05,25.55,26.05,1.903
1982-04-24,5.97,25.55,26.05,26.55,1.911
1982-04-25,3.41,23.8,24.3,24.8,1.911
1982-04-26,2.16,25.85,26.35,26.85,1.911
1982-04-27,3.53,24.95,25.45,25.95,1.911
1982-04-28,2.78,24.6,25.1,25.6,1.886
1982-04-29,0.49,26.2,26.7,27.2,1.827
1982-04-30,0.78,26.05,26.55,27.05,2.022
1982-05-01,0.21,27.55,28.05,28.55,2.03
1982-05-02,9.78,26,26.5,27,2.413
1982-05-03,5.7,27.05,27.55,28.05,2.761
1982-05-04,0.32,26.55,27.05,27.55,2.277
1982-05-05,0.45,25.95,26.45,26.95,2.073
1982-05-06,0.43,26.3,26.8,27.3,1.954
1982-05-07,4.65,25.85,26.35,26.85,2.158
1982-05-08,2.36,26.7,27.2,27.7,2.268
1982-05-09,0.78,26.45,26.95,27.45,2.141
1982-05-10,0.24,26.1,26.6,27.1,2.158
1982-05-11,2.8,26.25,26.75,27.25,2.047
1982-05-12,3.09,26.55,27.05,27.55,2.26
1982-05-13,0.21,27.15,27.65,28.15,2.447
1982-05-14,0.07,26.35,26.85,27.35,2.098
1982-05-15,0.02,26.35,26.85,27.35,1.988
1982-05-16,0,26.95,27.45,27.95,1.911
1982-05-17,33.46,26.4,26.9,27.4,1.911
1982-05-18,1.12,27.15,27.65,28.15,1.988
1982-05-19,20.67,27.25,27.75,28.25,3.458
1982-05-20,0.97,25.9,26.4,26.9,3.806
1982-05-21,37.81,25.95,26.45,26.95,5.607
1982-05-22,2.96,25.45,25.95,26.45,5.429
1982-05-23,10.12,27.15,27.65,28.15,3.041
1982-05-24,6.8,26.3,26.8,27.3,5.038
1982-05-25,9.91,26,26.5,27,5.182
1982-05-26,2.79,25.5,26,26.5,7.136
1982-05-27,2.34,25.95,26.45,26.95,6.329
1982-05-28,8.55,27.2,27.7,28.2,5.174
1982-05-29,1.34,27.25,27.75,28.25,5.31
1982-05-30,3.21,27,27.5,28,8.946
1982-05-31,12.47,26.85,27.35,27.85,8.325
1982-06-01,0.04,26.9,27.4,27.9,6.473
1982-06-02,1.13,27.05,27.55,28.05,4.842
1982-06-03,13.5,27.15,27.65,28.15,8.716
1982-06-04,4.59,27,27.5,28,7.433
1982-06-05,10.81,27.5,28,28.5,6.193
1982-06-06,0.55,27.45,27.95,28.45,5.446
1982-06-07,18.96,25.45,25.95,26.45,5.632
1982-06-08,10.64,25.35,25.85,26.35,8.419
1982-06-09,20.52,26.15,26.65,27.15,7.221
1982-06-10,60.45,25.7,26.2,26.7,5.7
1982-06-11,68.9,25.45,25.95,26.45,5.573
1982-06-12,8.3,26.05,26.55,27.05,5.547
1982-06-13,13.83,26.25,26.75,27.25,5.522
1982-06-14,21.88,26.5,27,27.5,8.147
1982-06-15,2.15,26.5,27,27.5,8.648
1982-06-16,12.15,26.5,27,27.5,12.701
1982-06-17,0.46,26.3,26.8,27.3,10.5
1982-06-18,7.05,26.05,26.55,27.05,8.071
1982-06-19,18.22,26.5,27,27.5,7.476
1982-06-20,5.41,26.3,26.8,27.3,7.501
1982-06-21,12.79,25.6,26.1,26.6,6.737
1982-06-22,21.7,25.25,25.75,26.25,6.941
1982-06-23,1.14,25.45,25.95,26.45,6.032
1982-06-24,1.62,25.05,25.55,26.05,5.522
1982-06-25,5.73,25.05,25.55,26.05,5.276
1982-06-26,28.72,23.4,23.9,24.4,6.516
1982-06-27,7.72,26.4,26.9,27.4,7.009
1982-06-28,7.82,26.4,26.9,27.4,5.556
1982-06-29,36.08,26,26.5,27,9.099
1982-06-30,37.21,25.85,26.35,26.85,7.612
1982-07-01,27.11,24.85,25.35,25.85,6.609
1982-07-02,78.62,24.85,25.35,25.85,19.098
1982-07-03,12.17,23.2,23.7,24.2,17.602
1982-07-04,61.66,25.65,26.15,26.65,17.602
1982-07-05,25.39,26.25,26.75,27.25,22.394
1982-07-06,8.48,23.6,24.1,24.6,14.697
1982-07-07,24.92,23.4,23.9,24.4,12.097
1982-07-08,14.5,25.65,26.15,26.65,11.8
1982-07-09,1.62,23.2,23.7,24.2,10.296
1982-07-10,10.81,23.4,23.9,24.4,9.073
1982-07-11,41.12,24.65,25.15,25.65,8.682
1982-07-12,20.62,25.05,25.55,26.05,21.196
1982-07-13,15.88,24.9,25.4,25.9,12.497
1982-07-14,4.67,24.85,25.35,25.85,11.503
1982-07-15,15.23,25.1,25.6,26.1,9.999
1982-07-16,25.95,25.5,26,26.5,9.243
1982-07-17,9.71,25.5,26,26.5,8.495
1982-07-18,15.59,24.5,25,25.5,7.943
1982-07-19,7.49,24.3,24.8,25.3,9.566
1982-07-20,35.79,24.3,24.8,25.3,8.546
1982-07-21,25.87,24.3,24.8,25.3,7.85
1982-07-22,4.26,25.1,25.6,26.1,8.232
1982-07-23,18.09,25.1,25.6,26.1,9.566
1982-07-24,58.38,24.05,24.55,25.05,7.901
1982-07-25,111.78,24.5,25,25.5,17.101
1982-07-26,85.8,22.85,23.35,23.85,66.595
1982-07-27,16.98,21.85,22.35,22.85,37.295
1982-07-28,51.59,23.1,23.6,24.1,23.6
1982-07-29,13.15,24.7,25.2,25.7,20.499
1982-07-30,19.9,26.1,26.6,27.1,16.795
1982-07-31,9.93,26.1,26.6,27.1,14.901
1982-08-01,21.8,26.65,27.15,27.65,13.695
1982-08-02,13.36,24.75,25.25,25.75,13.295
1982-08-03,55.61,25.1,25.6,26.1,12.097
1982-08-04,29.1,26.65,27.15,27.65,18.494
1982-08-05,24.77,25.4,25.9,26.4,15.699
1982-08-06,8.63,25.5,26,26.5,16.099
1982-08-07,2.94,25.05,25.55,26.05,14.4
1982-08-08,11.34,25.05,25.55,26.05,12.395
1982-08-09,8.3,25.45,25.95,26.45,11.698
1982-08-10,8.42,24.9,25.4,25.9,11.299
1982-08-11,25.78,25.55,26.05,26.55,11.902
1982-08-12,13.74,26.6,27.1,27.6,10.9
1982-08-13,3.75,25.05,25.55,26.05,10.398
1982-08-14,10.63,25.85,26.35,26.85,9.872
1982-08-15,28.48,25.2,25.7,26.2,9.472
1982-08-16,12.12,26.75,27.25,27.75,9.116
1982-08-17,2.36,26.15,26.65,27.15,8.572
1982-08-18,20.47,25.05,25.55,26.05,8.325
1982-08-19,25.86,27.2,27.7,28.2,8.393
1982-08-20,28.37,26.25,26.75,27.25,13.295
1982-08-21,44.22,26.2,26.7,27.2,23.796
1982-08-22,39.62,23.1,23.6,24.1,12.599
1982-08-23,35.73,25,25.5,26,11.299
1982-08-24,20.78,26.75,27.25,27.75,12.301
1982-08-25,3.72,26.75,27.25,27.75,18.299
1982-08-26,5.89,26.35,26.85,27.35,12.395
1982-08-27,1.1,27,27.5,28,11.299
1982-08-28,1.09,26.05,26.55,27.05,10.5
1982-08-29,9.55,26.4,26.9,27.4,10.696
1982-08-30,12.28,24.55,25.05,25.55,10.9
1982-08-31,12.44,24.95,25.45,25.95,10.203
1982-09-01,16.45,26.75,27.25,27.75,10.296
1982-09-02,4.47,22.5,23,23.5,9.09
1982-09-03,20.44,26.25,26.75,27.25,8.827
1982-09-04,18.88,26.3,26.8,27.3,8.359
1982-09-05,2.46,27.25,27.75,28.25,8.461
1982-09-06,4.49,24.85,25.35,25.85,7.892
1982-09-07,6.81,26.5,27,27.5,7.552
1982-09-08,1.22,26.15,26.65,27.15,7.306
1982-09-09,3.83,26.75,27.25,27.75,7.187
1982-09-10,0.18,24.65,25.15,25.65,7.017
1982-09-11,2.56,25.7,26.2,26.7,6.966
1982-09-12,4.7,24.9,25.4,25.9,7
1982-09-13,10.59,25.75,26.25,26.75,7.467
1982-09-14,41.71,26.4,26.9,27.4,12.097
1982-09-15,46.49,26.05,26.55,27.05,12.803
1982-09-16,5.63,26.5,27,27.5,9.829
1982-09-17,17.77,26.1,26.6,27.1,8.283
1982-09-18,5.21,25.3,25.8,26.3,9.387
1982-09-19,7.94,25.85,26.35,26.85,9.532
1982-09-20,18.52,26.2,26.7,27.2,9.2
1982-09-21,2.65,25.25,25.75,26.25,9.396
1982-09-22,5.42,26.9,27.4,27.9,9.481
1982-09-23,4.93,25.9,26.4,26.9,8.988
1982-09-24,8.25,25.9,26.4,26.9,8.071
1982-09-25,1.98,24.85,25.35,25.85,7.867
1982-09-26,4.21,25.25,25.75,26.25,7.671
1982-09-27,1.08,26.85,27.35,27.85,7.289
1982-09-28,6.77,26.7,27.2,27.7,7.272
1982-09-29,28.05,25.2,25.7,26.2,7.501
1982-09-30,40.92,26.8,27.3,27.8,7.51
1982-10-01,44.12,26.3,26.8,27.3,8.478
1982-10-02,35.9,26.65,27.15,27.65,8.759
1982-10-03,26.01,27.15,27.65,28.15,10.798
1982-10-04,3.25,26.85,27.35,27.85,10.101
1982-10-05,36.03,25.75,26.25,26.75,11.503
1982-10-06,22.01,26.05,26.55,27.05,13.295
1982-10-07,29.27,25.85,26.35,26.85,11.401
1982-10-08,12.94,25.3,25.8,26.3,10.296
1982-10-09,12.43,26.8,27.3,27.8,13.202
1982-10-10,5.18,24.75,25.25,25.75,12.301
1982-10-11,5.19,25.4,25.9,26.4,10.798
1982-10-12,2.7,25.75,26.25,26.75,14.502
1982-10-13,3.77,25.75,26.25,26.75,14.502
1982-10-14,4.35,26.15,26.65,27.15,12.301
1982-10-15,14.06,26.4,26.9,27.4,11.698
1982-10-16,7.1,27.25,27.75,28.25,10.9
1982-10-17,1.6,24.7,25.2,25.7,10.398
1982-10-18,4.66,24.1,24.6,25.1,10.101
1982-10-19,8.68,26.3,26.8,27.3,9.999
1982-10-20,42.25,24.85,25.35,25.85,9.209
1982-10-21,29.78,26.1,26.6,27.1,21.001
1982-10-22,8.4,24,24.5,25,14.4
1982-10-23,49.43,26.45,26.95,27.45,14.502
1982-10-24,89.32,24.5,25,25.5,19.2
1982-10-25,91.8,24,24.5,25,86.593
1982-10-26,31.26,22.55,23.05,23.55,77.393
1982-10-27,8.77,22.95,23.45,23.95,51.992
1982-10-28,5.04,25.4,25.9,26.4,34.695
1982-10-29,1.58,25.8,26.3,26.8,28.493
1982-10-30,2.04,25.2,25.7,26.2,22.997
1982-10-31,3.41,26.4,26.9,27.4,20.202
1982-11-01,1.38,26.05,26.55,27.05,18.197
1982-11-02,62.1,26.2,26.7,27.2,17.602
1982-11-03,4.05,26.55,27.05,27.55,16.099
1982-11-04,11.81,25.1,25.6,26.1,15.699
1982-11-05,18.52,25.6,26.1,26.6,14.102
1982-11-06,5.52,25.4,25.9,26.4,13.397
1982-11-07,27.31,24.85,25.35,25.85,12.701
1982-11-08,20.94,25.5,26,26.5,12.701
1982-11-09,49.6,25.4,25.9,26.4,12.896
1982-11-10,83.64,25.15,25.65,26.15,37.796
1982-11-11,9.15,23.4,23.9,24.4,27.398
1982-11-12,5.17,24.3,24.8,25.3,24.552
1982-11-13,5.78,25.75,26.25,26.75,11.8
1982-11-14,23.73,24.75,25.25,25.75,10.798
1982-11-15,18.55,24.2,24.7,25.2,10.203
1982-11-16,5.18,24.25,24.75,25.25,9.999
1982-11-17,1.31,25.45,25.95,26.45,9.6
1982-11-18,2.69,25.05,25.55,26.05,8.529
1982-11-19,0.48,25.25,25.75,26.25,8.232
1982-11-20,2.49,25.55,26.05,26.55,7.501
1982-11-21,2.15,25.6,26.1,26.6,7.306
1982-11-22,0.4,26.25,26.75,27.25,7.102
1982-11-23,0.33,25.45,25.95,26.45,7.051
1982-11-24,0.2,24.8,25.3,25.8,7.255
1982-11-25,0.36,24.5,25,25.5,7.051
1982-11-26,2.59,25.05,25.55,26.05,7.153
1982-11-27,10.8,23.7,24.2,24.7,7.255
1982-11-28,0.85,24.3,24.8,25.3,7.357
1982-11-29,2.87,23.9,24.4,24.9,7.153
1982-11-30,0,23.7,24.2,24.7,6.456
1982-12-01,0.02,24.35,24.85,25.35,6.253
1982-12-02,0.17,23.95,24.45,24.95,6.151
1982-12-03,0,25.65,26.15,26.65,6.507
1982-12-04,19.23,24.85,25.35,25.85,5.7
1982-12-05,1.31,25.55,26.05,26.55,5.607
1982-12-06,2.57,25.05,25.55,26.05,6.601
1982-12-07,4.51,25.7,26.2,26.7,6.856
1982-12-08,9.3,26.25,26.75,27.25,7.204
1982-12-09,20.16,25.45,25.95,26.45,7.552
1982-12-10,9.59,23.95,24.45,24.95,7.901
1982-12-11,8.04,24.55,25.05,25.55,8.903
1982-12-12,18.23,25.3,25.8,26.3,10.177
1982-12-13,21.14,25.6,26.1,26.6,11.8
1982-12-14,9.36,23.75,24.25,24.75,10.798
1982-12-15,19.24,24.5,25,25.5,9.999
1982-12-16,1.96,25.55,26.05,26.55,9.923
1982-12-17,16.13,24.65,25.15,25.65,9.566
1982-12-18,29.74,24.6,25.1,25.6,8.376
1982-12-19,10.7,24.65,25.15,25.65,8.096
1982-12-20,39.64,24.25,24.75,25.25,10.696
1982-12-21,12.53,21.45,21.95,22.45,13.898
1982-12-22,0.89,21.9,22.4,22.9,10.5
1982-12-23,1.82,24.9,25.4,25.9,9.048
1982-12-24,7.51,25.45,25.95,26.45,8.47
1982-12-25,12.71,25.45,25.95,26.45,8.266
1982-12-26,12.27,25.45,25.95,26.45,8.096
1982-12-27,0.63,24.7,25.2,25.7,8.215
1982-12-28,3.28,23.45,23.95,24.45,7.892
1982-12-29,0.09,23.1,23.6,24.1,7.45
1982-12-30,0.2,23.55,24.05,24.55,7.06
1982-12-31,0.3,24.15,24.65,25.15,6.881
1983-01-01,4.71,25.2,25.7,26.2,6.788
1983-01-02,18.8,24.5,25,25.5,6.898
1983-01-03,26.35,24,24.5,25,6.669
1983-01-04,18.22,25.9,26.4,26.9,6.822
1983-01-05,6.61,24.9,25.4,25.9,6.822
1983-01-06,7.45,24.5,25,25.5,6.507
1983-01-07,7.81,25.35,25.85,26.35,6.389
1983-01-08,5.79,24.7,25.2,25.7,6.49
1983-01-09,11.01,25.5,26,26.5,6.117
1983-01-10,9.53,25.45,25.95,26.45,5.811
1983-01-11,12.53,26.4,26.9,27.4,5.819
1983-01-12,19.77,24.75,25.25,25.75,5.802
1983-01-13,41.61,24.45,24.95,25.45,8.317
1983-01-14,49.11,21.75,22.25,22.75,16.702
1983-01-15,38.77,22.3,22.8,23.3,17.195
1983-01-16,13.1,21.95,22.45,22.95,21.595
1983-01-17,0.09,21.25,21.75,22.25,14.502
1983-01-18,1.86,23.5,24,24.5,10.9
1983-01-19,2.68,25.05,25.55,26.05,9.209
1983-01-20,0.33,24.95,25.45,25.95,8.529
1983-01-21,0.68,25.75,26.25,26.75,8.13
1983-01-22,0.73,26.15,26.65,27.15,7.68
1983-01-23,2.29,26.35,26.85,27.35,7.629
1983-01-24,0,25.95,26.45,26.95,7.408
1983-01-25,0.34,26.2,26.7,27.2,7.17
1983-01-26,0.21,26,26.5,27,6.966
1983-01-27,4.96,25.1,25.6,26.1,6.873
1983-01-28,13.77,26.4,26.9,27.4,6.711
1983-01-29,3.16,23,23.5,24,6.55
1983-01-30,0.39,25.25,25.75,26.25,6.448
1983-01-31,0,24.65,25.15,25.65,6.338
1983-02-01,0.54,24.65,25.15,25.65,6.151
1983-02-02,0.11,25.55,26.05,26.55,6.108
1983-02-03,0.79,25.85,26.35,26.85,6.006
1983-02-04,2.76,25.65,26.15,26.65,5.811
1983-02-05,3.08,24.8,25.3,25.8,5.658
1983-02-06,0,25.05,25.55,26.05,5.556
1983-02-07,2.21,24.9,25.4,25.9,5.556
1983-02-08,1.44,25.8,26.3,26.8,5.556
1983-02-09,0.08,25.4,25.9,26.4,5.412
1983-02-10,0.44,25.15,25.65,26.15,5.378
1983-02-11,0.75,26.35,26.85,27.35,5.378
1983-02-12,11.85,25.1,25.6,26.1,5.301
1983-02-13,11.43,26.05,26.55,27.05,5.497
1983-02-14,2.22,24.85,25.35,25.85,6.397
1983-02-15,0.67,23.4,23.9,24.4,5.437
1983-02-16,1.28,25.65,26.15,26.65,5.369
1983-02-17,15.8,26,26.5,27,5.08
1983-02-18,0.54,26.15,26.65,27.15,4.919
1983-02-19,0.12,24.9,25.4,25.9,4.842
1983-02-20,1.56,25.4,25.9,26.4,4.723
1983-02-21,10.1,24.65,25.15,25.65,4.672
1983-02-22,8.99,26.4,26.9,27.4,4.672
1983-02-23,22.05,25,25.5,26,4.698
1983-02-24,8.77,26,26.5,27,5.097
1983-02-25,7.19,25.35,25.85,26.35,4.927
1983-02-26,2.61,24.85,25.35,25.85,4.749
1983-02-27,44.05,27.45,27.95,28.45,5.199
1983-02-28,14.34,27.55,28.05,28.55,5.233
1983-03-01,80.58,27.5,28,28.5,6.72
1983-03-02,12.85,24.6,25.1,25.6,16.795
1983-03-03,7.11,23.95,24.45,24.95,9.362
1983-03-04,1.86,24.25,24.75,25.25,6.363
1983-03-05,1.72,26,26.5,27,5.31
1983-03-06,0,25.65,26.15,26.65,5.004
1983-03-07,0,26.4,26.9,27.4,4.672
1983-03-08,0,26.8,27.3,27.8,4.528
1983-03-09,25.19,27.15,27.65,28.15,4.367
1983-03-10,2.4,26.05,26.55,27.05,4.367
1983-03-11,26.42,25.9,26.4,26.9,4.469
1983-03-12,15.43,26,26.5,27,5.038
1983-03-13,2.54,22.65,23.15,23.65,4.868
1983-03-14,0,23.6,24.1,24.6,4.426
1983-03-15,0,25.75,26.25,26.75,4.197
1983-03-16,0.59,26.9,27.4,27.9,4.316
1983-03-17,0.57,27.65,28.15,28.65,4.282
1983-03-18,0,27.65,28.15,28.65,4.239
1983-03-19,0,27.35,27.85,28.35,3.882
1983-03-20,0,26.75,27.25,27.75,3.738
1983-03-21,0.57,28.45,28.95,29.45,3.628
1983-03-22,1.72,28.65,29.15,29.65,6.397
1983-03-23,2,26.75,27.25,27.75,4.638
1983-03-24,0,27.1,27.6,28.1,3.78
1983-03-25,0,26.9,27.4,27.9,3.628
1983-03-26,0,25.35,25.85,26.35,3.296
1983-03-27,3.72,26.3,26.8,27.3,3.33
1983-03-28,6.48,25.95,26.45,26.95,3.356
1983-03-29,3.44,24.1,24.6,25.1,3.424
1983-03-30,1.46,25.05,25.55,26.05,3.449
1983-03-31,0,24.45,24.95,25.45,3.424
1983-04-01,2.1,25.75,26.25,26.75,3.356
1983-04-02,0.7,27.35,27.85,28.35,3.746
1983-04-03,0.24,25.8,26.3,26.8,3.95
1983-04-04,6.74,26.75,27.25,27.75,3.594
1983-04-05,6.28,26.3,26.8,27.3,3.424
1983-04-06,5.91,26.3,26.8,27.3,3.296
1983-04-07,0.59,27.05,27.55,28.05,3.152
1983-04-08,0.27,25.05,25.55,26.05,3.177
1983-04-09,0.28,26.7,27.2,27.7,3.203
1983-04-10,1.33,26.6,27.1,27.6,3.279
1983-04-11,0.05,24.3,24.8,25.3,3.16
1983-04-12,0.48,25.7,26.2,26.7,3.169
1983-04-13,0.08,25,25.5,26,3.228
1983-04-14,0,25.5,26,26.5,3.152
1983-04-15,0,26.2,26.7,27.2,3.041
1983-04-16,0,27.1,27.6,28.1,3.016
1983-04-17,0,25.75,26.25,26.75,3.016
1983-04-18,6.2,26.35,26.85,27.35,3.016
1983-04-19,0,25.05,25.55,26.05,3.016
1983-04-20,0,24.25,24.75,25.25,3.016
1983-04-21,0,26.95,27.45,27.95,3.016
1983-04-22,0,26.8,27.3,27.8,3.016
1983-04-23,0,26.35,26.85,27.35,2.939
1983-04-24,0,25.95,26.45,26.95,3.109
1983-04-25,0,26.85,27.35,27.85,2.88
1983-04-26,0,26.55,27.05,27.55,2.761
1983-04-27,0.05,26.7,27.2,27.7,2.71
1983-04-28,0.53,26.9,27.4,27.9,2.778
1983-04-29,2.03,25.9,26.4,26.9,2.719
1983-04-30,0.47,26.25,26.75,27.25,2.769
1983-05-01,0.11,26.2,26.7,27.2,2.71
1983-05-02,0,26.2,26.7,27.2,2.651
1983-05-03,2.36,27.45,27.95,28.45,2.6
1983-05-04,1.07,27.5,28,28.5,2.54
1983-05-05,27.9,27.3,27.8,28.3,2.948
1983-05-06,53.63,27.6,28.1,28.6,8.818
1983-05-07,30.97,22.85,23.35,23.85,3.993
1983-05-08,39.79,26.55,27.05,27.55,4.061
1983-05-09,25.55,25.75,26.25,26.75,14.196
1983-05-10,100.99,27,27.5,28,8.75
1983-05-11,5.65,26.1,26.6,27.1,20.499
1983-05-12,1.08,25.5,26,26.5,8.801
1983-05-13,3.3,26.55,27.05,27.55,6.304
1983-05-14,6.56,26.6,27.1,27.6,5.59
1983-05-15,15.85,25.8,26.3,26.8,5.216
1983-05-16,12.69,25.25,25.75,26.25,4.817
1983-05-17,13.99,27,27.5,28,5.233
1983-05-18,8.68,24.9,25.4,25.9,4.953
1983-05-19,27.65,25.15,25.65,26.15,4.919
1983-05-20,14.49,25.6,26.1,26.6,6.711
1983-05-21,13.03,26.2,26.7,27.2,5.717
1983-05-22,9.6,23.9,24.4,24.9,4.851
1983-05-23,6.02,26.15,26.65,27.15,4.46
1983-05-24,3.06,26.05,26.55,27.05,4.367
1983-05-25,0.23,26.85,27.35,27.85,4.197
1983-05-26,5.64,26.65,27.15,27.65,4.197
1983-05-27,5.58,25.5,26,26.5,4.027
1983-05-28,3.5,26.4,26.9,27.4,5.378
1983-05-29,3.35,26.55,27.05,27.55,5.513
1983-05-30,8.1,27.05,27.55,28.05,4.817
1983-05-31,12.24,27.45,27.95,28.45,8.156
1983-06-01,3.54,26.8,27.3,27.8,6.329
1983-06-02,15.42,27.65,28.15,28.65,5.777
1983-06-03,22.41,27.45,27.95,28.45,7.45
1983-06-04,7.84,26.9,27.4,27.9,6.915
1983-06-05,7.75,27.1,27.6,28.1,6.822
1983-06-06,27.24,26.85,27.35,27.85,14
1983-06-07,29.2,27.7,28.2,28.7,12.097
1983-06-08,4.02,27.55,28.05,28.55,10.296
1983-06-09,2.48,27.2,27.7,28.2,8.249
1983-06-10,5.95,27.15,27.65,28.15,7.535
1983-06-11,7.81,26.45,26.95,27.45,7.357
1983-06-12,7.51,27.05,27.55,28.05,7.731
